name,url,summary
Broadway Events Calendar,https://data.cityofnewyork.us/Recreation/Broadway-Events-Calendar/gs56-euca,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
DOB NOW: Build – Limited Alteration Applications,https://data.cityofnewyork.us/Housing-Development/DOB-NOW-Build-Limited-Alteration-Applications/xxbr-ypig,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
Post Office,https://data.cityofnewyork.us/City-Government/Post-Office/gpxw-bq7a,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
TLC Authorized Wheelchair Passenger Assistance Training Providers,https://data.cityofnewyork.us/Transportation/TLC-Authorized-Wheelchair-Passenger-Assistance-Tra/ayeb-p4mv,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
Empire Zones,https://data.cityofnewyork.us/City-Government/Empire-Zones/3aim-ipk8,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
DOHMH School Cafeteria inspections,https://data.cityofnewyork.us/Health/DOHMH-School-Cafeteria-inspections/9hxz-c2kj,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
"Learning Preference City Remote Learning - as of Jan 4, 2021",https://data.cityofnewyork.us/Education/Learning-Preference-City-Remote-Learning-as-of-Jan/k5d2-tkrr,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
Parks Closure Status Due to COVID-19: Playgrounds,https://data.cityofnewyork.us/dataset/Parks-Closure-Status-Due-to-COVID-19-Playgrounds/a4qt-mpr5,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
Case-Related Information About Civil Litigation,https://data.cityofnewyork.us/City-Government/Case-Related-Information-About-Civil-Litigation/pjgc-h7uv,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
Landfills,https://data.cityofnewyork.us/City-Government/Landfills/6gvx-hydd,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
City Marshals Revenue,https://data.cityofnewyork.us/City-Government/City-Marshals-Revenue/7ewi-9cdf,"Sidewalk schedule to install, maintain and repair sidewalks, curbs and pedestrian ramps."
Foster Care Placements by Community District (CD),https://data.cityofnewyork.us/Social-Services/Foster-Care-Placements-by-Community-District-CD-/xg3x-h3g7,Excel table that shows foster care placements by community district and borough of origin
Local Law 84 2019 (Monthly Data for Calendar Year 2018),https://data.cityofnewyork.us/Environment/Local-Law-84-2019-Monthly-Data-for-Calendar-Year-2/njuk-taxk,Excel table that shows foster care placements by community district and borough of origin
Tourism Grants,https://data.cityofnewyork.us/City-Government/Tourism-Grants/x4ud-jhxu,Excel table that shows foster care placements by community district and borough of origin
Private Ferry Monthly Passenger Counts,https://data.cityofnewyork.us/Transportation/Private-Ferry-Monthly-Passenger-Counts/hn6c-5qkb,Excel table that shows foster care placements by community district and borough of origin
Street Construction Permits - Related Agency,https://data.cityofnewyork.us/Transportation/Street-Construction-Permits-Related-Agency/cj3v-xdpd,Excel table that shows foster care placements by community district and borough of origin
EZ Pass Readers (Tabular),https://data.cityofnewyork.us/Transportation/EZ-Pass-Readers-Tabular-/erdf-2akx,Excel table that shows foster care placements by community district and borough of origin
Community Board Leadership,https://data.cityofnewyork.us/City-Government/Community-Board-Leadership/3gkd-ddzn,Excel table that shows foster care placements by community district and borough of origin
LPC Permit Application Information,https://data.cityofnewyork.us/Housing-Development/LPC-Permit-Application-Information/dpm2-m9mq,Excel table that shows foster care placements by community district and borough of origin
DCAS Managed Building Fuel Usage (Historical),https://data.cityofnewyork.us/City-Government/DCAS-Managed-Building-Fuel-Usage-Historical-/56u5-n9sa,Excel table that shows foster care placements by community district and borough of origin
Recording Studios,https://data.cityofnewyork.us/Recreation/Recording-Studios/9ixa-eggw,Excel table that shows foster care placements by community district and borough of origin
Zoning Map Index: Section,https://data.cityofnewyork.us/City-Government/Zoning-Map-Index-Section/bpt7-i8t8,Excel table that shows foster care placements by community district and borough of origin
VZV_Street Improvement Projects (SIPs) Corridor,https://data.cityofnewyork.us/Transportation/VZV_Street-Improvement-Projects-SIPs-Corridor/wqhs-q6wd,Excel table that shows foster care placements by community district and borough of origin
DSNY Garages (Map),https://data.cityofnewyork.us/Environment/DSNY-Garages-Map-/2kdb-mfqb,Excel table that shows foster care placements by community district and borough of origin
Parks Zones Map,https://data.cityofnewyork.us/City-Government/Parks-Zones-Map/ab4a-qhzt,Excel table that shows foster care placements by community district and borough of origin
"2019-20 Demographic Data In NYC Public Schools Suppressed - Pre-K, K-8 & 9-12 Grades",https://data.cityofnewyork.us/Education/2019-20-Demographic-Data-In-NYC-Public-Schools-Sup/4n6u-rqyh,Excel table that shows foster care placements by community district and borough of origin
Civilian Complaint Review Board: Police Officers,https://data.cityofnewyork.us/Public-Safety/Civilian-Complaint-Review-Board-Police-Officers/2fir-qns4,Excel table that shows foster care placements by community district and borough of origin
Housing Maintenance Code Complaints and Problems,https://data.cityofnewyork.us/Housing-Development/Housing-Maintenance-Code-Complaints-and-Problems/ygpa-z7cr,Excel table that shows foster care placements by community district and borough of origin
HASA Facts,https://data.cityofnewyork.us/Social-Services/HASA-Facts/wjvv-6yxq,Excel table that shows foster care placements by community district and borough of origin
Bikes in Buildings Requests,https://data.cityofnewyork.us/Transportation/Bikes-in-Buildings-Requests/scjj-6yaf,Excel table that shows foster care placements by community district and borough of origin
Citywide Mobility Survey - Trip Diary 2018,https://data.cityofnewyork.us/Transportation/Citywide-Mobility-Survey-Trip-Diary-2018/kcey-vehy,Excel table that shows foster care placements by community district and borough of origin
2016 NYC Open Data Plan: Future Releases,https://data.cityofnewyork.us/City-Government/2016-NYC-Open-Data-Plan-Future-Releases/tyjc-nqc2,Excel table that shows foster care placements by community district and borough of origin
2000 Census Blocks,https://data.cityofnewyork.us/City-Government/2000-Census-Blocks/xphm-ebrs,Excel table that shows foster care placements by community district and borough of origin
Open Data Coordinators (ODCs),https://data.cityofnewyork.us/City-Government/Open-Data-Coordinators-ODCs-/j9q2-y739,Excel table that shows foster care placements by community district and borough of origin
2019 DOE Gifted and Talented Admissions Guide,https://data.cityofnewyork.us/Education/2019-DOE-Gifted-and-Talented-Admissions-Guide/k65y-fzgq,Excel table that shows foster care placements by community district and borough of origin
DYCD Program Sites,https://data.cityofnewyork.us/Social-Services/DYCD-Program-Sites/ebkm-iyma,Excel table that shows foster care placements by community district and borough of origin
HHS Accelerator Prequalified Providers,https://data.cityofnewyork.us/Social-Services/HHS-Accelerator-Prequalified-Providers/uyiw-98i7,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
NYC Parks Pools,https://data.cityofnewyork.us/Recreation/NYC-Parks-Pools/y5rm-wagw,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
OpenRecords FOIL Requests,https://data.cityofnewyork.us/City-Government/OpenRecords-FOIL-Requests/kegn-anvq,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Claims Report - Underlying Settlements and Claims Filed Data,https://data.cityofnewyork.us/City-Government/Claims-Report-Underlying-Settlements-and-Claims-Fi/ex6k-ym48,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
2010 - 2011 School Progress Report,https://data.cityofnewyork.us/Education/2010-2011-School-Progress-Report/upwt-zvh3,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
2016 DOE High School Performance  Directory,https://data.cityofnewyork.us/Education/2016-DOE-High-School-Performance-Directory/qvir-knu3,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Pools,https://data.cityofnewyork.us/City-Government/Pools/3vjv-6tf5,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
"DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2005",https://data.cityofnewyork.us/Housing-Development/DOF-Summary-of-Neighborhood-Sales-in-Queens-for-Cl/7fnf-kyf4,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
DOHMH Health Map - Hepatitis,https://data.cityofnewyork.us/Health/DOHMH-Health-Map-Hepatitis/nk7g-qeep,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
NYCgov Poverty Measure Data (2014),https://data.cityofnewyork.us/Business/NYCgov-Poverty-Measure-Data-2014-/aqqw-n6ec,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
DSNY Zones (Map),https://data.cityofnewyork.us/City-Government/DSNY-Zones-Map-/9ix2-uc5v,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Automatic Public Toilets,https://data.cityofnewyork.us/dataset/Automatic-Public-Toilets/uzgy-xh4j,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
NYC Department of Design and Construction (DDC): Open and Closed Requests for Proposals,https://data.cityofnewyork.us/Business/NYC-Department-of-Design-and-Construction-DDC-Open/b2m2-7ih3,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Office of Labor Policy & Standards Workplace Inquiries,https://data.cityofnewyork.us/Business/Office-of-Labor-Policy-Standards-Workplace-Inquiri/2z24-2htf,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
2019 For Hire Vehicles Trip Data,https://data.cityofnewyork.us/Transportation/2019-For-Hire-Vehicles-Trip-Data/u6nh-b56h,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
NYC Public School Indicators,https://data.cityofnewyork.us/Education/NYC-Public-School-Indicators/29nk-6u2k,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
DSNY Special Waste Drop-off Sites,https://data.cityofnewyork.us/Environment/DSNY-Special-Waste-Drop-off-Sites/242c-ru4i,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
2021 Public Data File -Student,https://data.cityofnewyork.us/Education/2021-Public-Data-File-Student/gdx6-nrns,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Civilian Complaint Review Board (CCRB) - Complaints Closed,https://data.cityofnewyork.us/Public-Safety/Civilian-Complaint-Review-Board-CCRB-Complaints-Cl/fx4z-5xg2,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
DSNY Waste Characterization: Citywide Subsort,https://data.cityofnewyork.us/Environment/DSNY-Waste-Characterization-Citywide-Subsort/phkb-tkts,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
2011-2012 NYC Family Guides,https://data.cityofnewyork.us/Education/2011-2012-NYC-Family-Guides/fuvx-wqd7,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
NYC Parks Events Listing – Event Locations,https://data.cityofnewyork.us/City-Government/NYC-Parks-Events-Listing-Event-Locations/cpcm-i88g,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Outdoor Swimming Pool Attendance,https://data.cityofnewyork.us/City-Government/Outdoor-Swimming-Pool-Attendance/jvwx-xnsr,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Real Time Passenger Information Sign Locations,https://data.cityofnewyork.us/Transportation/Real-Time-Passenger-Information-Sign-Locations/g9jx-npbk,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
NYC Rezoning Tracker,https://data.cityofnewyork.us/City-Government/NYC-Rezoning-Tracker/fd95-5ihz,"Provider organizations that have been prequalified to compete for City funding in specific health and human services areas. In HHS Accelerator, the City's system for procuring health and human services, prequalification is based on: experience providing the service; a key staff member able to provide the service; or a capability statement describing the organization's ability to expand into the service area. Prequalification in a service area does not necessarily indicate that an organization currently provides the service at this time. Addresses provided below indicate the organization's administrative office, and may not be the location at which services are provided. For more information on HHS Accelerator prequalification process, visit "
Landmarks Violations,https://data.cityofnewyork.us/Housing-Development/Landmarks-Violations/wycc-5aqt,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Summer Sports Experience,https://data.cityofnewyork.us/Recreation/Summer-Sports-Experience/xeg4-ic28,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Citywide Low Bridges,https://data.cityofnewyork.us/Transportation/Citywide-Low-Bridges/rn6h-i66u,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Street and Highway Capital Reconstruction Projects - Intersection,https://data.cityofnewyork.us/Transportation/Street-and-Highway-Capital-Reconstruction-Projects/97nd-ff3i,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Citywide Mobility Survey - October 2020,https://data.cityofnewyork.us/Transportation/Citywide-Mobility-Survey-October-2020/3mpc-kqwk,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Fire Companies,https://data.cityofnewyork.us/Public-Safety/Fire-Companies/iiv7-jaj9,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Special Traffic Updates,https://data.cityofnewyork.us/Transportation/Special-Traffic-Updates/t4s6-khpm,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
DOHMH Severe Maternal Morbidity,https://data.cityofnewyork.us/Health/DOHMH-Severe-Maternal-Morbidity/g5gn-bmye,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Railroad Structure,https://data.cityofnewyork.us/City-Government/Railroad-Structure/5dic-xnxs,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
2012 - 2017 Historical Monthly Grade Level Attendance By School,https://data.cityofnewyork.us/Education/2012-2017-Historical-Monthly-Grade-Level-Attendanc/wed3-5i35,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Street Pothole Work Orders - Closed (Map),https://data.cityofnewyork.us/Transportation/Street-Pothole-Work-Orders-Closed-Map-/emex-8upu,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Ready NY Events,https://data.cityofnewyork.us/Public-Safety/Ready-NY-Events/hyur-qpyf,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Production office space,https://data.cityofnewyork.us/Recreation/Production-office-space/bvna-6j7v,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Intimate Partner Homicide Suicide in New York City (2010-2018),https://data.cityofnewyork.us/Public-Safety/Intimate-Partner-Homicide-Suicide-in-New-York-City/uu87-uz8m,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
2016 NYC Open Data Plan: Removed Datasets,https://data.cityofnewyork.us/City-Government/2016-NYC-Open-Data-Plan-Removed-Datasets/eivx-q94q,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Real-World Fuel Efficiency,https://data.cityofnewyork.us/Environment/Real-World-Fuel-Efficiency/mn2p-34if,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Energy and Water Data Disclosure for Local Law 84 2015 (Data for Calendar Year 2014),https://data.cityofnewyork.us/Environment/Energy-and-Water-Data-Disclosure-for-Local-Law-84-/nbun-wekj,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Staten Island Ferry Passenger Counts by Trip,https://data.cityofnewyork.us/Transportation/Staten-Island-Ferry-Passenger-Counts-by-Trip/6eng-46dm,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Open Streets Locations Map,https://data.cityofnewyork.us/Health/Open-Streets-Locations-Map/6vys-sfk5,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
DOF: Open Balance Summary (Replaced by Property Charges Summary),https://data.cityofnewyork.us/City-Government/DOF-Open-Balance-Summary-Replaced-by-Property-Char/paab-n3s5,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
2020 - 2021 Diversity Report,https://data.cityofnewyork.us/Education/2020-2021-Diversity-Report/8vk5-fzts,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Overhead Electronic Signs (Map),https://data.cityofnewyork.us/Transportation/Overhead-Electronic-Signs-Map-/m6ap-zcwi,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
NYC Parks Districts Map,https://data.cityofnewyork.us/City-Government/NYC-Parks-Districts-Map/w8cn-6mjd,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
DCLA Cultural Organizations Capital Funding,https://data.cityofnewyork.us/City-Government/DCLA-Cultural-Organizations-Capital-Funding/7hgn-sgmk,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
Social Distancing and Enforcement: Parks Patrol Data,https://data.cityofnewyork.us/dataset/Social-Distancing-and-Enforcement-Parks-Patrol-Dat/yv25-wqf9,The Landmarks Violations contains information related to designated landmark violations issued by the LPC.
HRA Domestic Violence Partners,https://data.cityofnewyork.us/Social-Services/HRA-Domestic-Violence-Partners/tbf6-u8ea,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
PLUTO Change File,https://data.cityofnewyork.us/City-Government/PLUTO-Change-File/qt5r-nqxp,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Local Law 19 - Annual Report DHS Shelter,https://data.cityofnewyork.us/Social-Services/Local-Law-19-Annual-Report-DHS-Shelter/e3qr-idgg,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
DOB Sustainability Compliance Map,https://data.cityofnewyork.us/dataset/DOB-Sustainability-Compliance-Map/4hxk-b29t,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
2019 Public Data File - Teachers,https://data.cityofnewyork.us/Education/2019-Public-Data-File-Teachers/hvwa-bi3h,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Office of Labor Policy & Standards Enforcement Matters,https://data.cityofnewyork.us/Business/Office-of-Labor-Policy-Standards-Enforcement-Matte/c292-vzrn,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Board of Standards and Appeals (BSA) Decisions Map,https://data.cityofnewyork.us/City-Government/Board-of-Standards-and-Appeals-BSA-Decisions-Map/99rv-74dm,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Swimming Pools,https://data.cityofnewyork.us/City-Government/Swimming-Pools/j7ww-5ipv,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Denied TW and Wholesale Market Companies,https://data.cityofnewyork.us/Business/Denied-TW-and-Wholesale-Market-Companies/exsg-kpya,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
DCWP Language Line Interpretation Services,https://data.cityofnewyork.us/Business/DCWP-Language-Line-Interpretation-Services/wapz-jfhq,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Local Law 7-2018 Qualified Transactions,https://data.cityofnewyork.us/Housing-Development/Local-Law-7-2018-Qualified-Transactions/8wi4-bsy4,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Vehicle Classification Counts (2011-2022),https://data.cityofnewyork.us/Transportation/Vehicle-Classification-Counts-2011-2022-/96ay-ea4r,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
2018 - 2020 CLASS and ECERS-R Data,https://data.cityofnewyork.us/Education/2018-2020-CLASS-and-ECERS-R-Data/d7da-9deh,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Worker Coops,https://data.cityofnewyork.us/Business/Worker-Coops/uxsz-6j5j,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Community Connect: Bronx Information Portal,https://data.cityofnewyork.us/NYC-BigApps/Community-Connect-Bronx-Information-Portal/vijr-8gr7,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Manhattan Community Garden Sites Data,https://data.cityofnewyork.us/City-Government/Manhattan-Community-Garden-Sites-Data/qrb4-aqtx,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
NYC Parks Forever Wild Map,https://data.cityofnewyork.us/Environment/NYC-Parks-Forever-Wild-Map/br7w-st33,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
"ENDGBV Social Media Outreach, Paid Advertising, and the NYC HOPE Resource Directory during COVID-19",https://data.cityofnewyork.us/Public-Safety/ENDGBV-Social-Media-Outreach-Paid-Advertising-and-/q7bn-wnne,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Directory of Tennis Courts,https://data.cityofnewyork.us/Recreation/Directory-of-Tennis-Courts/dies-sqgi,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
Exclusive Pedestrian Signal (Barnes Dance) Locations,https://data.cityofnewyork.us/Transportation/Exclusive-Pedestrian-Signal-Barnes-Dance-Locations/8kuj-2n3u,Listing of domestic violence non-residential services.  Phone numbers and the borough where service is provided is included.
