name,url,summary
Office of The Comptroller: NYC Employee Retirement System (NYCERS) Holdings Data ,https://data.cityofnewyork.us/City-Government/Office-of-The-Comptroller-NYC-Employee-Retirement-/p3e6-t4zv,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
DARP-ROTOW Enrollment Status of Active Tow Truck Companies ,https://data.cityofnewyork.us/City-Government/DARP-ROTOW-Enrollment-Status-of-Active-Tow-Truck-C/q5u8-89nv,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
DSNY Salt Usage ,https://data.cityofnewyork.us/City-Government/DSNY-Salt-Usage/tavr-zknk,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Parks Inspection Program – Inspections ,https://data.cityofnewyork.us/dataset/Parks-Inspection-Program-Inspections/yg3y-7juh,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
NYC Mobile Services Study ,https://data.cityofnewyork.us/Business/NYC-Mobile-Services-Study/j46y-iqiq,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Criminal Court Summonses ,https://data.cityofnewyork.us/Public-Safety/Criminal-Court-Summonses/j8nm-zs7q,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Step Streets Locations ,https://data.cityofnewyork.us/Transportation/Step-Streets-Locations/u9au-h79y,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Institutional Provider Network Data: 2018 Quarter 3 ,https://health.data.ny.gov/Health/Institutional-Provider-Network-Data-2018-Quarter-3/txg3-emkq,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Street Pavement Rating ,https://data.cityofnewyork.us/Transportation/Street-Pavement-Rating/6yyb-pb25,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
MillionTreesNYC Block Planting Locations ,https://data.cityofnewyork.us/Environment/MillionTreesNYC-Block-Planting-Locations/vr8g-vfny,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
2016-17 - 2020-23 Citywide End-of-Year Attendance and Chronic Absenteeism Data ,https://data.cityofnewyork.us/Education/2016-17-2020-23-Citywide-End-of-Year-Attendance-an/sgsi-66kk,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
DOITT CLASSICAL MUSIC ,https://data.cityofnewyork.us/Recreation/DOITT-CLASSICAL-MUSIC/txxa-5nhg,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Work Order Management Module ,https://data.cityofnewyork.us/Environment/Work-Order-Management-Module/4fvw-nn9c,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
2018-2021 Daily Attendance by School ,https://data.cityofnewyork.us/Education/2018-2021-Daily-Attendance-by-School/xc44-2jrh,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
NYC Parks Structures ,https://data.cityofnewyork.us/dataset/NYC-Parks-Structures/n8q6-i44s,"Every year, all parents, all teachers, and students in grades 6 - 12 take the NYC School Survey. The survey ranks among the largest surveys of any kind ever conducted nationally. 
"
Schoolyard to Playgrounds ,https://data.cityofnewyork.us/dataset/Schoolyard-to-Playgrounds/dbmp-698d,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Expense Budget Funding - All Source ,https://data.cityofnewyork.us/City-Government/Expense-Budget-Funding-All-Source/39g5-gbp3,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Medicaid Offices ,https://data.cityofnewyork.us/City-Government/Medicaid-Offices/ibs4-k445,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Sustainability Indicators (2012) ,https://data.cityofnewyork.us/Environment/Sustainability-Indicators-2012-/6r4h-c2y6,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Street and Highway Capital Reconstruction Projects - Block ,https://data.cityofnewyork.us/Transportation/Street-and-Highway-Capital-Reconstruction-Projects/jvk9-k4re,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
DSNY Organics Collection Participation ,https://data.cityofnewyork.us/Environment/DSNY-Organics-Collection-Participation/tiyn-ajjm,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Hospital Cost Report Audited Data: 2018 ,https://health.data.ny.gov/Health/Hospital-Cost-Report-Audited-Data-2018/c3fj-vbca,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Internet Master Plan: Broadband Adoption & Demographic Citywide ,https://data.cityofnewyork.us/City-Government/Internet-Master-Plan-Broadband-Adoption-Demographi/6yzk-rwz2,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
2021 Public Data File - Teacher ,https://data.cityofnewyork.us/Education/2021-Public-Data-File-Teacher/hi8h-gudb,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Completed Percent for Art projects with artist information ,https://data.cityofnewyork.us/Recreation/Completed-Percent-for-Art-projects-with-artist-inf/gzdv-qiga,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Parking Violations Issued - Fiscal Year 2023 ,https://data.cityofnewyork.us/City-Government/Parking-Violations-Issued-Fiscal-Year-2023/869v-vr48,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
NYC Parks Water Features ,https://data.cityofnewyork.us/Environment/NYC-Parks-Water-Features/5v6p-rtfu,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
NYC Pool Inspections ,https://data.cityofnewyork.us/Health/NYC-Pool-Inspections/3kfa-rvez,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Georeferenced NYC Zoning Maps ,https://data.cityofnewyork.us/City-Government/Georeferenced-NYC-Zoning-Maps/mxbm-493w,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
.nyc Domain Registrations by Zip Code ,https://data.cityofnewyork.us/Business/-nyc-Domain-Registrations-by-Zip-Code/ymvu-4x4s,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Raised Crosswalk Locations ,https://data.cityofnewyork.us/Transportation/Raised-Crosswalk-Locations/uh2s-ftgh,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Oil Usage For Select City Owned Buildings (Historical) ,https://data.cityofnewyork.us/City-Government/Oil-Usage-For-Select-City-Owned-Buildings-Historic/whux-iuiu,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
2016-2017 Graduation Outcomes School ,https://data.cityofnewyork.us/Education/2016-2017-Graduation-Outcomes-School/nb39-jx2v,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
DOE Building Space Usage ,https://data.cityofnewyork.us/Education/DOE-Building-Space-Usage/wavz-fkw8,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Inspections of Municipal Solid Waste Disposal Locations (No Longer Maintained) ,https://data.cityofnewyork.us/City-Government/Inspections-of-Municipal-Solid-Waste-Disposal-Loca/rn6p-xvjd,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
2010 Local Film Festivals ,https://data.cityofnewyork.us/Recreation/2010-Local-Film-Festivals/yggg-xf4b,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Local Law 8 of 2020 – Complaints of Illegal Parking of Vehicles Operated on Behalf of the City ,https://data.cityofnewyork.us/City-Government/Local-Law-8-of-2020-Complaints-of-Illegal-Parking-/cwy2-px8b,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
Annual Examination Schedule of Each Fiscal Year ,https://data.cityofnewyork.us/City-Government/Annual-Examination-Schedule-of-Each-Fiscal-Year/4ptz-hmtc,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
2019 DOE Middle School Directory ,https://data.cityofnewyork.us/Education/2019-DOE-Middle-School-Directory/uqxv-h2se,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
2009 - 2010 School Attendance And Enrollment By District ,https://data.cityofnewyork.us/Education/2009-2010-School-Attendance-And-Enrollment-By-Dist/rfpq-hs49,"The Schoolyards to Playgrounds initiative began with PlaNYC 2007 as a way to expand public use at existing City facilities and improve access to open spaces during non-school hours which includes weekends, holidays, and during the summer. 
"
City Clerk eLobbyist Data ,https://data.cityofnewyork.us/City-Government/City-Clerk-eLobbyist-Data/fmf3-knd8,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Street Network Changes (Historical) ,https://data.cityofnewyork.us/Transportation/Street-Network-Changes-Historical-/bymk-vktx,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
VZV_Street Improvement Projects (SIPs) intersections ,https://data.cityofnewyork.us/Transportation/VZV_Street-Improvement-Projects-SIPs-intersections/79sh-heg3,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
"Licensed Contractors: Plumbers, Journeyman and Master ",https://data.buffalony.gov/Economic-Neighborhood-Development/Licensed-Contractors-Plumbers-Journeyman-and-Maste/avrc-zchj,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
DSNY Frequencies ,https://data.cityofnewyork.us/City-Government/DSNY-Frequencies/rv63-53db,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
NYC Street Tree Map - Favorite Trees ,https://data.cityofnewyork.us/Environment/NYC-Street-Tree-Map-Favorite-Trees/pbi9-jd5i,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Commissioner's Correspondence ,https://data.cityofnewyork.us/Transportation/Commissioner-s-Correspondence/b4mf-rg6h,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Lead Testing in School Drinking Water Sampling and Results: Compliance Period 2023-2025 ,https://health.data.ny.gov/Health/Lead-Testing-in-School-Drinking-Water-Sampling-and/rygk-rhum,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Encroachments and Defacements ,https://data.cityofnewyork.us/Transportation/Encroachments-and-Defacements/kyvb-rbwd,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Inmate Incidents - Slashing and Stabbing ,https://data.cityofnewyork.us/Public-Safety/Inmate-Incidents-Slashing-and-Stabbing/gakf-suji,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Where Are the Unbanked and Underbanked in New York City ,https://data.cityofnewyork.us/Business/Where-Are-the-Unbanked-and-Underbanked-in-New-York/v5w4-adxa,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Student COVID Vaccinations (3-24-2022) ,https://data.cityofnewyork.us/Education/Student-COVID-Vaccinations-3-24-2022-/q5xz-reje,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Drivers and Attendants ,https://data.cityofnewyork.us/Transportation/Drivers-and-Attendants/4tqt-y424,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Pediatric Hospital Inpatient Sepsis Performance Measures by Facility: 2015 and 2016 ,https://health.data.ny.gov/Health/Pediatric-Hospital-Inpatient-Sepsis-Performance-Me/6qsu-xjbc,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
311 Service Requests for 2006 ,https://data.cityofnewyork.us/Social-Services/311-Service-Requests-for-2006/hy4q-igkk,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
ARCHIVE - Schoolyards To Playgrounds ,https://data.cityofnewyork.us/City-Government/ARCHIVE-Schoolyards-To-Playgrounds/urxm-vzzk,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Business Solutions Business Courses ,https://data.cityofnewyork.us/Business/Business-Solutions-Business-Courses/de8q-estm,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
CEQR Project Locations ,https://data.cityofnewyork.us/City-Government/CEQR-Project-Locations/did2-qzw3,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Doing Business Search - Entities ,https://data.cityofnewyork.us/City-Government/Doing-Business-Search-Entities/72mk-a8z7,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Civilian Complaint Review Board: Complaints Against Police Officers ,https://data.cityofnewyork.us/Public-Safety/Civilian-Complaint-Review-Board-Complaints-Against/2mby-ccnw,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
MBPO Broadway Storefront Vacancy Survey 2020 ,https://data.cityofnewyork.us/Business/MBPO-Broadway-Storefront-Vacancy-Survey-2020/w49t-5gha,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
2018 Orthoimagery Manhattan ,https://data.cityofnewyork.us/City-Government/2018-Orthoimagery-Manhattan/hxws-3mbm,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Capital Project Tracker ,https://data.cityofnewyork.us/Recreation/Capital-Project-Tracker/4hcv-tc5r,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
2005 Street Tree Census ,https://data.cityofnewyork.us/Environment/2005-Street-Tree-Census/ye4j-rp7z,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
Low Income Housing Tax Credits Awarded by HPD: Project-Level (9% Awards) ,https://data.cityofnewyork.us/Housing-Development/Low-Income-Housing-Tax-Credits-Awarded-by-HPD-Proj/frre-6z6q,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.
LPC Permit Application Information ,https://data.cityofnewyork.us/Housing-Development/LPC-Permit-Application-Information/dpm2-m9mq,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
DCAS Managed Building Fuel Usage (Historical) ,https://data.cityofnewyork.us/City-Government/DCAS-Managed-Building-Fuel-Usage-Historical-/56u5-n9sa,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Recording Studios ,https://data.cityofnewyork.us/Recreation/Recording-Studios/9ixa-eggw,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Zoning Map Index: Section ,https://data.cityofnewyork.us/City-Government/Zoning-Map-Index-Section/bpt7-i8t8,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
VZV_Street Improvement Projects (SIPs) Corridor ,https://data.cityofnewyork.us/Transportation/VZV_Street-Improvement-Projects-SIPs-Corridor/wqhs-q6wd,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
DSNY Garages (Map) ,https://data.cityofnewyork.us/Environment/DSNY-Garages-Map-/2kdb-mfqb,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Parks Zones Map ,https://data.cityofnewyork.us/City-Government/Parks-Zones-Map/ab4a-qhzt,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
"2019-20 Demographic Data In NYC Public Schools Suppressed - Pre-K, K-8 & 9-12 Grades ",https://data.cityofnewyork.us/Education/2019-20-Demographic-Data-In-NYC-Public-Schools-Sup/4n6u-rqyh,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Civilian Complaint Review Board: Police Officers ,https://data.cityofnewyork.us/Public-Safety/Civilian-Complaint-Review-Board-Police-Officers/2fir-qns4,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Annual Operational Revenue of the Olympic Regional Development Authority: Beginning 2017,https://data.ny.gov/Economic-Development/Annual-Operational-Revenue-of-the-Olympic-Regional/9fra-dkr4,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Housing Maintenance Code Complaints and Problems ,https://data.cityofnewyork.us/Housing-Development/Housing-Maintenance-Code-Complaints-and-Problems/ygpa-z7cr,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
HASA Facts ,https://data.cityofnewyork.us/Social-Services/HASA-Facts/wjvv-6yxq,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Bikes in Buildings Requests ,https://data.cityofnewyork.us/Transportation/Bikes-in-Buildings-Requests/scjj-6yaf,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Citywide Mobility Survey - Trip Diary 2018 ,https://data.cityofnewyork.us/Transportation/Citywide-Mobility-Survey-Trip-Diary-2018/kcey-vehy,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
2016 NYC Open Data Plan: Future Releases ,https://data.cityofnewyork.us/City-Government/2016-NYC-Open-Data-Plan-Future-Releases/tyjc-nqc2,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
2000 Census Blocks ,https://data.cityofnewyork.us/City-Government/2000-Census-Blocks/xphm-ebrs,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Open Data Coordinators (ODCs) ,https://data.cityofnewyork.us/City-Government/Open-Data-Coordinators-ODCs-/j9q2-y739,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
2019 DOE Gifted and Talented Admissions Guide ,https://data.cityofnewyork.us/Education/2019-DOE-Gifted-and-Talented-Admissions-Guide/k65y-fzgq,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
DYCD Program Sites ,https://data.cityofnewyork.us/Social-Services/DYCD-Program-Sites/ebkm-iyma,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
HHS Accelerator Prequalified Providers ,https://data.cityofnewyork.us/Social-Services/HHS-Accelerator-Prequalified-Providers/uyiw-98i7,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
NYC Parks Pools ,https://data.cityofnewyork.us/Recreation/NYC-Parks-Pools/y5rm-wagw,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
OpenRecords FOIL Requests ,https://data.cityofnewyork.us/City-Government/OpenRecords-FOIL-Requests/kegn-anvq,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Claims Report - Underlying Settlements and Claims Filed Data ,https://data.cityofnewyork.us/City-Government/Claims-Report-Underlying-Settlements-and-Claims-Fi/ex6k-ym48,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
2010 - 2011 School Progress Report ,https://data.cityofnewyork.us/Education/2010-2011-School-Progress-Report/upwt-zvh3,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
2016 DOE High School Performance  Directory ,https://data.cityofnewyork.us/Education/2016-DOE-High-School-Performance-Directory/qvir-knu3,Contains information pertaining to permit applications for work to landmark sites submitted to and processed by LPC.
Pools ,https://data.cityofnewyork.us/City-Government/Pools/3vjv-6tf5,Directory of Pools
"DOF: Summary of Neighborhood Sales in Queens for Class 1-, 2- and 3-Family homes - 2005 ",https://data.cityofnewyork.us/Housing-Development/DOF-Summary-of-Neighborhood-Sales-in-Queens-for-Cl/7fnf-kyf4,Directory of Pools
DOHMH Health Map - Hepatitis ,https://data.cityofnewyork.us/Health/DOHMH-Health-Map-Hepatitis/nk7g-qeep,Directory of Pools
NYCgov Poverty Measure Data (2014) ,https://data.cityofnewyork.us/Business/NYCgov-Poverty-Measure-Data-2014-/aqqw-n6ec,Directory of Pools
DSNY Zones (Map) ,https://data.cityofnewyork.us/City-Government/DSNY-Zones-Map-/9ix2-uc5v,Directory of Pools
Automatic Public Toilets ,https://data.cityofnewyork.us/dataset/Automatic-Public-Toilets/uzgy-xh4j,Directory of Pools
NYC Department of Design and Construction (DDC): Open and Closed Requests for Proposals ,https://data.cityofnewyork.us/Business/NYC-Department-of-Design-and-Construction-DDC-Open/b2m2-7ih3,Directory of Pools
Office of Labor Policy & Standards Workplace Inquiries ,https://data.cityofnewyork.us/Business/Office-of-Labor-Policy-Standards-Workplace-Inquiri/2z24-2htf,Directory of Pools
2019 For Hire Vehicles Trip Data ,https://data.cityofnewyork.us/Transportation/2019-For-Hire-Vehicles-Trip-Data/u6nh-b56h,Directory of Pools
NYC Public School Indicators ,https://data.cityofnewyork.us/Education/NYC-Public-School-Indicators/29nk-6u2k,Directory of Pools
DSNY Special Waste Drop-off Sites ,https://data.cityofnewyork.us/Environment/DSNY-Special-Waste-Drop-off-Sites/242c-ru4i,Directory of Pools
2021 Public Data File -Student ,https://data.cityofnewyork.us/Education/2021-Public-Data-File-Student/gdx6-nrns,Directory of Pools
Civilian Complaint Review Board (CCRB) - Complaints Closed ,https://data.cityofnewyork.us/Public-Safety/Civilian-Complaint-Review-Board-CCRB-Complaints-Cl/fx4z-5xg2,Directory of Pools
DSNY Waste Characterization: Citywide Subsort ,https://data.cityofnewyork.us/Environment/DSNY-Waste-Characterization-Citywide-Subsort/phkb-tkts,Directory of Pools
2011-2012 NYC Family Guides ,https://data.cityofnewyork.us/Education/2011-2012-NYC-Family-Guides/fuvx-wqd7,Directory of Pools
NYC Parks Events Listing – Event Locations ,https://data.cityofnewyork.us/City-Government/NYC-Parks-Events-Listing-Event-Locations/cpcm-i88g,Directory of Pools
Institutional Provider Network Data: 2020 Quarter 2 ,https://health.data.ny.gov/Health/Institutional-Provider-Network-Data-2020-Quarter-2/vxah-k2bu,Directory of Pools
Outdoor Swimming Pool Attendance ,https://data.cityofnewyork.us/City-Government/Outdoor-Swimming-Pool-Attendance/jvwx-xnsr,Directory of Pools
Real Time Passenger Information Sign Locations ,https://data.cityofnewyork.us/Transportation/Real-Time-Passenger-Information-Sign-Locations/g9jx-npbk,Directory of Pools
NYC Rezoning Tracker ,https://data.cityofnewyork.us/City-Government/NYC-Rezoning-Tracker/fd95-5ihz,Directory of Pools
Landmarks Violations ,https://data.cityofnewyork.us/Housing-Development/Landmarks-Violations/wycc-5aqt,Directory of Pools
Summer Sports Experience ,https://data.cityofnewyork.us/Recreation/Summer-Sports-Experience/xeg4-ic28,Directory of Pools
Citywide Low Bridges ,https://data.cityofnewyork.us/Transportation/Citywide-Low-Bridges/rn6h-i66u,Directory of Pools
Street and Highway Capital Reconstruction Projects - Intersection ,https://data.cityofnewyork.us/Transportation/Street-and-Highway-Capital-Reconstruction-Projects/97nd-ff3i,Directory of Pools
Citywide Mobility Survey - October 2020 ,https://data.cityofnewyork.us/Transportation/Citywide-Mobility-Survey-October-2020/3mpc-kqwk,Directory of Pools
Fire Companies ,https://data.cityofnewyork.us/Public-Safety/Fire-Companies/iiv7-jaj9,GIS data: Boundaries of Fire Companies.
Special Traffic Updates ,https://data.cityofnewyork.us/Transportation/Special-Traffic-Updates/t4s6-khpm,GIS data: Boundaries of Fire Companies.
DOHMH Severe Maternal Morbidity ,https://data.cityofnewyork.us/Health/DOHMH-Severe-Maternal-Morbidity/g5gn-bmye,GIS data: Boundaries of Fire Companies.
Railroad Structure ,https://data.cityofnewyork.us/City-Government/Railroad-Structure/5dic-xnxs,GIS data: Boundaries of Fire Companies.
2012 - 2017 Historical Monthly Grade Level Attendance By School ,https://data.cityofnewyork.us/Education/2012-2017-Historical-Monthly-Grade-Level-Attendanc/wed3-5i35,GIS data: Boundaries of Fire Companies.
Street Pothole Work Orders - Closed (Map) ,https://data.cityofnewyork.us/Transportation/Street-Pothole-Work-Orders-Closed-Map-/emex-8upu,GIS data: Boundaries of Fire Companies.
Ready NY Events ,https://data.cityofnewyork.us/Public-Safety/Ready-NY-Events/hyur-qpyf,GIS data: Boundaries of Fire Companies.
Production office space ,https://data.cityofnewyork.us/Recreation/Production-office-space/bvna-6j7v,GIS data: Boundaries of Fire Companies.
Intimate Partner Homicide Suicide in New York City (2010-2018) ,https://data.cityofnewyork.us/Public-Safety/Intimate-Partner-Homicide-Suicide-in-New-York-City/uu87-uz8m,GIS data: Boundaries of Fire Companies.
2016 NYC Open Data Plan: Removed Datasets ,https://data.cityofnewyork.us/City-Government/2016-NYC-Open-Data-Plan-Removed-Datasets/eivx-q94q,GIS data: Boundaries of Fire Companies.
Real-World Fuel Efficiency ,https://data.cityofnewyork.us/Environment/Real-World-Fuel-Efficiency/mn2p-34if,GIS data: Boundaries of Fire Companies.
Energy and Water Data Disclosure for Local Law 84 2015 (Data for Calendar Year 2014) ,https://data.cityofnewyork.us/Environment/Energy-and-Water-Data-Disclosure-for-Local-Law-84-/nbun-wekj,GIS data: Boundaries of Fire Companies.
Staten Island Ferry Passenger Counts by Trip ,https://data.cityofnewyork.us/Transportation/Staten-Island-Ferry-Passenger-Counts-by-Trip/6eng-46dm,GIS data: Boundaries of Fire Companies.
Open Streets Locations Map ,https://data.cityofnewyork.us/Health/Open-Streets-Locations-Map/6vys-sfk5,GIS data: Boundaries of Fire Companies.
DOF: Open Balance Summary (Replaced by Property Charges Summary) ,https://data.cityofnewyork.us/City-Government/DOF-Open-Balance-Summary-Replaced-by-Property-Char/paab-n3s5,GIS data: Boundaries of Fire Companies.
"Maternal Sepsis by Select Risk Factors, SPARCS: 2016-2018 ",https://health.data.ny.gov/Health/Maternal-Sepsis-by-Select-Risk-Factors-SPARCS-2016/p9ay-x62y,GIS data: Boundaries of Fire Companies.
2020 - 2021 Diversity Report ,https://data.cityofnewyork.us/Education/2020-2021-Diversity-Report/8vk5-fzts,GIS data: Boundaries of Fire Companies.
